,Target,Image_full_path,Image,label,Width,Length,SurfaceArea,Volume
98,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_001_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_001_R3D_D3D_cp_masks_QoxB.tif,16,0.7366615947603916,2.922971241251052,5.695706978734708,0.9460399731568397
99,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_001_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_001_R3D_D3D_cp_masks_QoxB.tif,17,0.7137514210274292,3.1808099474789886,6.013540628440868,1.0030914917493583
100,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_001_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_001_R3D_D3D_cp_masks_QoxB.tif,18,0.7138629204653563,4.388589353180285,7.987112230478306,1.337606314340149
101,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,2,0.6513734371778573,2.84248805590351,5.189540945276631,0.7789764595409512
102,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,3,0.6542585813268595,3.16498805590351,5.871247549405846,0.8944678430029586
103,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,4,0.6446236092677289,2.7725027396574813,5.0685697251476665,0.7853976077282475
104,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,5,0.6699152133805203,3.0406677477306463,5.78067862984996,0.9371381115469434
105,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,6,0.709629553705625,3.3366138206289744,7.150210348893649,1.181469751599459
106,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,7,0.7092809619200175,3.38988452250371,6.781412068838873,1.1408637879701917
107,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,8,0.703912437135261,2.7826677477306463,5.465027000254658,0.9236500667630592
108,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,10,0.7334464333983546,2.8740473701751044,6.149465437745768,1.0280432421827779
109,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,11,0.6870402323377512,2.444517423411453,4.786818524141616,0.7640415368204312
110,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,12,0.7139582605636523,1.937710229152434,4.160294435706382,0.6503315752998954
111,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,14,0.683954683279417,2.1332467215367164,4.494587930639867,0.6987101487096089
112,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,16,0.6675535366320621,2.4315773282446926,4.650116918777873,0.7413758775911126
113,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,17,0.6550648576373103,3.1742516215959693,5.717539715575775,0.8691358857615277
114,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,19,0.6174822920051369,3.0615118026380403,4.971073847781673,0.710109317032512
115,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,20,0.6578850740907286,4.349992655252207,7.044491939699378,1.0893762332862529
116,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,21,0.5704497585022569,2.9844876159203775,4.673063559703513,0.6440219464577726
117,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,22,0.6309427736430431,2.2595492614864128,3.7610916768955684,0.5667627858697819
118,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,23,0.6895299944489707,2.8880874259089797,5.5347142966504155,0.8975537887008402
119,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,24,0.734713188962168,4.025559545689211,7.306376990338306,1.2493398294062168
120,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,27,0.7274930443403183,3.877431892678814,7.645778733597518,1.3065151667833836
121,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,29,0.7564396557495913,3.7974444160310132,8.215230317778317,1.4418184448328364
122,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,30,0.7501533794388676,3.697708572285119,7.423009889301348,1.2832875056880702
123,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,31,0.7455528256669466,3.5797499647286544,6.7106372819308024,1.1438264934367344
124,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,32,0.687474653074064,3.474582367576522,5.877901944860868,0.931300316324789
125,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_002_R3D_D3D_cp_masks_QoxB.tif,33,0.6539919810277376,3.9183128912595597,6.822371385997549,1.047946503739947
126,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,4,0.6192596131599488,5.082439028861091,8.81505352147355,1.342664331134105
127,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,5,0.6910910177638835,4.9977392375163445,9.158429421591022,1.5030417986313869
128,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,6,0.7070532402127805,4.7508056879702165,8.912977757853843,1.4920827622444814
129,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,7,0.7264303430217101,3.5188137625522327,7.767217305161458,1.3188746681727963
130,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,8,0.7364216292430459,4.149070782624061,8.977254173811263,1.5530019884316215
131,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,9,0.7199625393444969,4.3112450759753385,8.70593817430456,1.4739453099158146
132,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,10,0.6684464072191802,3.8148305954020385,7.630312395053413,1.251438983915857
133,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,11,0.6999981650082248,4.496790020462529,7.734472937755287,1.2920790986294481
134,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,12,0.6964402066025436,3.8038132823329738,6.523186774380604,1.0707779717435284
135,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,13,0.6196595240957069,4.193286468418872,6.5549655787046275,0.9750732375016173
136,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_003_R3D_D3D_cp_masks_QoxB.tif,14,0.6099587106336523,3.816505039331829,6.2557230245519015,0.9005757982845666
137,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,7,0.6446755556345733,4.634770841147312,8.648335934429273,1.3313502285698633
138,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,9,0.6643288769005607,5.617921165466505,10.767904691804796,1.7233465301014932
139,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,10,0.7069354436121291,4.809696048932919,9.132316602826334,1.5588792002717033
140,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,11,0.7287037126881019,4.477932483240459,8.820640185199832,1.5093933007451585
141,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,12,0.707977173207377,4.756664393876031,8.465952782419881,1.4279427069010358
142,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,13,0.698136648032218,4.010852918872744,7.2485250369731435,1.1790799148578632
143,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_004_R3D_D3D_cp_masks_QoxB.tif,14,0.6488000742884644,5.184756660927797,8.566177791722001,1.3262922117759066
144,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,2,0.6975240386012188,11.877162398126623,12.200896380454614,2.046778603981712
145,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,3,0.7089464413982157,3.080288264558765,5.498688782495102,0.9168738523984267
146,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,8,0.6634276424434915,3.224559033540567,5.668557271377832,0.8700310398808278
147,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,9,0.67108142465008,3.267305687970217,5.391757790384432,0.8303255650351704
148,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,10,0.7251696644582298,3.1170457246137273,5.672889645427144,0.9310515073644821
149,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,11,0.6931160029757848,3.096786468418874,5.294913922267956,0.8876928141983204
150,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,12,0.7281936734695366,3.456470152272799,6.262319533193898,1.067883412929019
151,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,13,0.7110140391597853,5.39665356751113,9.84874614573893,1.7427677864510172
152,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,14,0.7298521231319098,4.773811526429208,9.866821147700897,1.7392101906655344
153,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,15,0.7371347328010013,4.57295601228941,8.543834804144115,1.541819927385054
154,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,16,0.7309292663707112,4.74125838490218,9.984432503809636,1.7802646704506209
155,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,19,0.7556018845877549,3.6507325413172014,7.390272811729178,1.284607960868524
156,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,20,0.6758339929670045,2.33056893505825,4.384570136496106,0.6721778054537101
157,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,21,0.6474741843134836,2.6185947516561456,4.536192369584278,0.7025977488374459
158,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,22,0.6924877556295682,3.7215522702343575,7.243106387312073,1.1717847574588778
159,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_005_R3D_D3D_cp_masks_QoxB.tif,23,0.672052107888933,4.337961850748403,8.074652662140174,1.3008487351893026
160,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,1,0.7430284529362184,4.360645143528913,9.254345307628888,1.6304614378439388
161,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,2,0.7562054312332132,5.263321044542832,10.254825286612117,1.8953484511279546
162,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,3,0.76237891058815,3.5106033217961325,6.868366096312015,1.2322480954416328
163,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,4,0.7716409885526818,3.220517562684029,6.727769952641464,1.1909915913486862
164,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,5,0.7134594689863472,3.3410348468229043,6.411765044286409,1.1366487739752278
165,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,6,0.7573941059279987,3.3286451435289135,6.955971365435637,1.2232910859304393
166,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,7,0.7463750287007754,3.3930209754551086,6.682548915457218,1.1824887347603905
167,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,8,0.779369756441178,2.8251976944942983,6.122086413294877,1.0760944017253646
168,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,9,0.7387495631461242,2.475381378348223,4.892514301845865,0.8347836009596867
169,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,10,0.7067249259987974,2.839829772621351,5.367330119769294,0.9188511732461516
170,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,11,0.7240085063948913,2.4841379402395725,4.550562775799148,0.7333802431510043
171,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,12,0.7191152911162625,3.101395400294533,6.11172196977787,1.0029986130708153
172,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,13,0.7099223072150155,3.01145345756196,5.4134688844257575,0.8846145107998841
173,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,14,0.7249778308517527,3.2858654422249436,6.134953823018505,1.075251398926372
174,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,16,0.7299246994112453,5.2820764569520176,10.293561226024206,1.8274012186035968
175,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,17,0.6752751472491535,3.4637151179057493,6.329786539340755,1.0347872645747198
176,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,18,0.6847278730299579,2.3754335495461296,5.053184524570322,0.7862406105272405
177,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,19,0.7097179356715658,3.125401945915164,5.778357860571555,0.9646762029807063
178,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,20,0.6652441321739315,2.4660507829461844,4.824093488396134,0.7464074787208302
179,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,21,0.7114451566884276,3.1959686140546135,6.103933031774814,1.0030398975321708
180,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,22,0.6874908947855425,2.2224019459151636,3.997195727224036,0.6294529567735404
181,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,23,0.6915984051761661,2.8517516215959695,5.371054720854221,0.845250806456733
182,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_006_R3D_D3D_cp_masks_QoxB.tif,24,0.6851836590266221,2.4693354954612934,4.126218409064481,0.633095102043557
183,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,4,0.7359699909837304,6.4884738756839955,9.237095804433139,1.6048382016208513
184,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,5,0.7247101192936938,5.291152659478666,10.379376529194456,1.785101628949918
185,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,6,0.7589869322542158,4.313930247117436,8.361522934919762,1.4767661861047425
186,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,7,0.6949807390249276,4.039468396369033,7.694782630600303,1.2861412703299426
187,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,10,0.5649724690130179,7.116943593717302,6.662459841411218,0.9499923118448356
188,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,14,0.6566260263182184,4.116933549546129,8.491892859732367,1.3223903906866314
189,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,15,0.7285719151248414,4.306500637038566,8.94705091184803,1.5709325311494997
190,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,16,0.7231617266231244,4.146335495461292,8.084860634437394,1.4227077237667685
191,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,17,0.7426840973516052,3.2895670297095796,7.437569329910813,1.2792999495542663
