,Representation,label,Width,Length,SurfaceArea,Volume
439,Medial axis,1,0.7837630292640343,2.9094166020513894,5.59417816597342,0.9848313241615465
440,Medial axis,1,0.9388402283566067,3.1132681547440857,8.486915215147308,1.808537880287577
441,Medial axis,1,0.9192035855117927,3.991020790532384,10.229570846044432,2.1563768863607264
442,Medial axis,1,0.8916596851787245,3.523903982856776,9.340822919897233,1.9068730936773606
443,Medial axis,1,0.9113139597965361,3.4280067927700104,9.448409858396854,1.9632369265289829
444,Medial axis,1,0.9008761347505038,3.33026459241015,8.739550446276343,1.787068411169091
445,Medial axis,1,0.6520165815503755,2.535427059836869,4.774686264662282,0.772752701873478
446,Medial axis,1,0.7394952305957851,1.8632719513301417,3.7631475767062215,0.5933110657002855
447,Medial axis,1,0.8563242368656888,4.489709257350443,11.034174769465782,2.203667162928498
448,Medial axis,1,0.8091669452746052,3.205351883743615,7.712319487858146,1.431135837483263
449,Medial axis,1,0.8945298389244186,3.038385337464507,7.553968417311735,1.5073089520461824
450,Medial axis,1,0.8781198634412247,5.154406455729385,13.252014341797677,2.736994783406338
451,Medial axis,1,0.814785258393206,3.9106942799101496,9.457525370193194,1.801675150717408
452,Medial axis,1,0.812893544166328,3.825539735705951,7.742691802056752,1.5196241660892684
453,Medial axis,1,0.8936949452937251,3.529078691532118,9.255059655171461,1.8882269441250872
454,Medial axis,1,0.9172023382704936,2.3986892281806385,6.5448486113801305,1.3002072225593948
455,Medial axis,1,0.9686657010579066,3.7836068482349954,10.490365999982561,2.318481291374452
456,Medial axis,1,0.9109300990283755,3.271554661066478,8.680995841778836,1.7879211004815294
457,Medial axis,1,0.6669517905577683,2.411026003484912,4.646035485032241,0.7823141252580946
458,Medial axis,1,0.8305312135918896,4.063079010835354,8.623966332091975,1.6553526321916645
459,Medial axis,1,0.9089480415123065,2.9868723723368693,8.08587171827854,1.6410110084859535
460,Medial axis,1,0.8156586824777227,4.12898590839506,9.169161916404109,1.8584167158858713
461,Medial axis,1,0.8293032445184705,3.067012988525695,7.4898668902130625,1.4129320153729468
462,Medial axis,1,0.896271767641823,3.717272400147662,9.692734668771303,1.9893605184134737
463,Medial axis,1,0.8104824689104481,3.392785579410247,8.263177667737494,1.6650948124298595
464,Medial axis,1,0.8998213700979828,2.9244929007131373,7.690664801857534,1.5428938253314002
465,Medial axis,1,0.8569398701787071,4.297702087647663,10.71595466818604,2.3112705861513896
466,Medial axis,1,0.9062460893665508,3.0652560311573636,7.125930779471461,1.4212011254296366
467,Medial axis,1,0.9070958203001394,2.9986354881942128,7.577228950187388,1.5280319627405121
468,Medial axis,1,0.6825470346326677,2.687999214615334,5.107996980828997,0.7964003365930279
469,Medial axis,1,0.793793568556399,5.70759736340307,6.790970277127303,1.3626402605555226
470,Medial axis,1,0.9001234400849153,3.5557922302617264,9.307158280996338,1.911822446472369
471,Medial axis,1,0.8951893738474609,4.270375846320493,11.057885296470303,2.2891785332046446
