,Sampling iteration,Image_full_path,Image,label,Width,Length,SurfaceArea,Volume
64,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,48,0.7777492880022623,4.782650532269982,9.842808371336556,1.8573944350654965
65,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,49,0.7930068474739749,4.178119424188514,8.376130235368759,1.6067691687660852
66,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,53,0.7905332080257992,4.961065382448946,10.743130749141782,1.997041620504474
67,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,54,0.6433164531189899,8.004238010867706,13.66164195800773,2.1519338135631476
68,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,55,0.7948503565167563,4.636543144257622,8.984470840784056,1.7138253971632436
69,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,58,0.8086913856221578,5.156286716612296,11.09958185046871,2.1124459296250433
70,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,60,0.8610427689089999,3.851384879812335,9.521616841129216,1.9071576605865248
71,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,61,0.8818989034372641,5.555494762296085,14.728925007690048,3.0772467644579975
72,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,63,0.8720261741143952,6.820801218061782,15.596715555225293,3.250984023760055
73,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,64,0.7669197713856865,5.272298381961538,11.204650123086413,2.0353938464012016
74,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,65,0.8121033884506653,3.9766360119276074,8.819822047518446,1.65219522474545
75,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,69,0.8088434903560546,4.89129034106449,10.514880687327544,1.991433636555157
76,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,70,0.8181941060577137,3.966574791134407,8.9396154123431,1.6862672873079663
77,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,71,0.7948204705743858,4.374753372310349,8.718609904165547,1.6476824351041275
78,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,72,0.7986754013390958,5.404542995161146,13.01088053890061,2.474860535836965
79,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,73,0.7833305402414155,5.0284921522553025,11.492094547067234,2.176685091536744
80,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,77,0.7979004081032407,5.327755004764631,10.710970790440319,2.0073346585334795
81,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,78,0.7792445156427396,4.67960464691247,9.353203673230535,1.7025078682912955
82,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,81,0.7587075654070772,4.717882697954733,9.021895199334315,1.6036623260134746
83,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,83,0.7090666163677667,5.28222731595839,9.351775598984881,1.579074143152661
84,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,108,0.6255315142950318,3.905315619669738,6.7890133770859356,1.1452664184134815
85,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,111,0.7770725837833463,4.355121093727623,9.282619315401805,1.6875429524730825
86,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,115,0.7846418063686157,4.435708664824395,8.9156742357231,1.6578848908298378
87,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,117,0.7962189970614539,5.443080803526796,10.76778571098679,2.0547189625530935
