,Method,Width_mu,Width_sigma,Length_mu,Length_sigma,SurfaceArea_mu,SurfaceArea_sigma,Volume_mu,Volume_sigma
72,Automatic,0.9696786040580021,0.0012692107288182941,5.285485396044083,0.03395582757147814,12.697119315137439,0.0212828096867997,2.8578155468187707,0.006342410644539026
73,Automatic,0.9699925764054633,0.0013676784280910723,4.823246715898106,0.028608641160110856,14.224474016995346,0.02715311968069257,3.245031615852091,0.007744025940847602
74,Automatic,1.0360521090901906,0.0017638624233223786,5.540618977992419,0.038680950547086874,14.818151398523637,0.031058394290838752,3.566130893812996,0.00886860510239467
75,Automatic,0.9713139218776919,0.0013589713605515743,3.5069639217422144,0.014678504764935407,10.587406117569978,0.017621891633608507,2.349195685939955,0.0044400300789850175
76,Automatic,0.95082997928821,0.0012234162778155195,5.12337659311619,0.03356340041881926,13.921365833506652,0.026662760612643634,3.205907708565979,0.007397339712997422
77,Automatic,1.0044431051070948,0.0015066344836760907,4.4761777257227875,0.026790383070247434,13.48174762296748,0.02571443630826741,3.1238100249469527,0.006656173195085472
78,Automatic,0.9965561522351558,0.0015202202664127422,4.480948254612961,0.025833638067752084,11.001706150997114,0.016665982008807294,2.6138091717804666,0.005765703185613502
79,Automatic,0.9986259993322478,0.001451165787112409,2.836599113019122,0.01443402205636828,8.565970963740714,0.011040714745960368,1.8807416663218373,0.0032801737893756603
80,Automatic,0.9502308116831814,0.0013013381165370033,2.4391612316393974,0.015956655304730016,7.019926183721995,0.009539981763452816,1.5204612994224345,0.002431068974899128
81,Automatic,1.0635585132303549,0.0018659359031361006,3.7475593062515045,0.016346190288579542,11.92561317074052,0.020098779376113495,2.872394057622436,0.006601192403626546
82,Automatic,0.9717287237214685,0.0013900584843035374,4.903389229742005,0.029170316427163865,12.196205757831846,0.022591854628912833,2.7507435459772704,0.006281054626509912
83,Automatic,1.045755677830695,0.0018327057181231614,4.634562605945029,0.026370047966287672,12.6161913302946,0.02298908640495322,3.013998721083527,0.006727816601814613
84,Automatic,0.9695105489565067,0.0014648601668653667,3.2264805626254573,0.01373984597686162,9.781541189434371,0.015032279990750725,2.149914261971573,0.004215932830691436
85,Automatic,0.9668396682164355,0.0012681848720580344,4.218665019401891,0.023245453223568413,13.117456799168144,0.021479138442849762,2.94874044501042,0.006657837386564836
86,Automatic,0.9849208229537402,0.0014774995389268655,5.572888079285425,0.03852929841469672,14.006619438336784,0.027820262014996756,3.2256437621161758,0.008187387255005599
87,Automatic,0.9658026674948982,0.00127075383968544,4.110216071378483,0.02041047544774851,10.33203269991453,0.016290012608271273,2.292919184514295,0.00449006806739246
88,Automatic,1.0023194937540207,0.0015715882764021783,3.814449939978735,0.017527561119370854,11.4795751797199,0.018807740827125073,2.6304498729373877,0.005482972589938118
89,Automatic,1.0885657622760787,0.0019909369572864884,4.050249602467809,0.019773486276556014,13.046672796975534,0.02433448031551106,3.291468243608026,0.0073990750832525504
90,Automatic,1.0106932845895953,0.0015337486046192678,4.7237430018721245,0.028139185961381107,11.936229263946617,0.019522478357356536,2.760515692211024,0.006313953482703514
91,Automatic,1.0042800535960767,0.0015196926571401875,2.6929829307405306,0.014380678060022687,7.6933250405610085,0.010265673090809238,1.7152143426915976,0.0027675296162055565
92,Automatic,0.9256439621347894,0.001211659879427749,3.5525804684276627,0.01584874044346844,8.023922452449122,0.010519310387061394,1.6984688187844676,0.002791590312007179
93,Automatic,0.9953856183054012,0.0014935523188112513,4.782391809971854,0.02757942501959313,14.913426673376195,0.029094074651836603,3.490978948259062,0.00839582601460176
94,Automatic,0.8730402834358568,0.000930880295307128,3.8507774384616185,0.01685865145861673,10.466063938978705,0.016231453263940265,2.2858180456039716,0.004910609864990475
95,Automatic,0.9901338627159965,0.0015704862066956843,3.841393291794856,0.01691127391468925,10.13205523827413,0.014569532223567555,2.261612605817365,0.004736968811669464
96,Automatic,1.0761099611098306,0.001859013301728096,5.805128639601594,0.04347105581042665,16.886056276743663,0.0338833491804545,4.229550519741611,0.011724179971385643
97,Automatic,1.01572855170619,0.0016502731435649946,4.829614761000356,0.028822179006537187,13.27824867021517,0.02532801780282302,3.1422099371320638,0.006905169973206266
