,Method,label,Width,Length,SurfaceArea,Volume
181,Automatic,144,0.8641015613631109,2.5974326624658937,7.13126192414447,1.3876218326909249
182,Automatic,145,1.0347149909264748,6.307433620161145,19.332400293313718,4.75744448909901
183,Automatic,146,0.9363163218636184,5.686182556375283,13.99660585851748,3.0928729297334203
184,Automatic,147,1.0052426423037177,4.861343198204728,12.039829187507648,2.764283454036277
185,Automatic,148,1.0344567818157062,4.761356764959217,15.501246779747559,3.7193815069090235
186,Automatic,149,1.065236469968189,4.384847967247205,13.97368723809601,3.440924528434773
187,Automatic,150,1.124562560097064,4.253205427577166,12.380484277854839,3.1260029841474215
188,Automatic,151,0.9745714926108754,5.049568899960581,13.734750610297617,3.115120877523731
189,Automatic,152,1.1662480122256764,3.746187007612427,11.402918080289615,2.914204283220715
190,Automatic,153,1.0290149102424277,3.3495284294185184,10.5631211697749,2.43671079938753
191,Automatic,154,0.9578054950594991,2.7478637044102476,7.6961284635050164,1.6195892007601016
192,Automatic,155,1.0162961029050053,5.407727253684816,15.252233129395254,3.6242040016203765
193,Automatic,156,0.9761367500272193,5.3477829517471145,15.11401997638283,3.4591956873356775
194,Automatic,157,1.0255830792682927,3.6004973899592176,11.472514215613543,2.6662917652428404
195,Automatic,158,0.9586051579922288,4.98296004682868,14.10980416547124,3.1743642661434905
196,Automatic,159,1.004968086405065,4.7900042095192665,14.997917284175386,3.5096707720118907
197,Automatic,160,1.1347016142055721,4.090507724388256,11.291956226895008,2.9264040887378764
198,Automatic,161,0.8983874772452802,3.567302059836869,9.659867901537707,1.9823030960091366
199,Automatic,162,1.0298698480457742,5.965131538529955,16.881019057961204,4.069134640603182
200,Automatic,163,1.0714691040914754,3.604802522191847,11.759242415012753,2.8407625823731624
201,Automatic,164,1.0938289310626284,6.319701627814299,20.943889975480076,5.404921494491973
202,Automatic,165,0.8914275334705866,5.34636977110726,14.389021248149316,3.2300557320403946
203,Automatic,166,1.0132755797656192,5.724321849217025,15.468698292883042,3.6617110146843377
204,Automatic,167,1.196075946826359,5.303166144908512,16.44300182951112,4.4782490102405355
205,Automatic,168,1.1836462160497971,5.007386657478172,15.11758159900942,4.060536848911858
206,Automatic,169,1.013548720153736,4.346084757502027,11.704852229596483,2.697860397264904
207,Automatic,170,1.0284859514230988,4.205956386575699,10.973275742640789,2.569298177438157
208,Automatic,171,1.0486114658183123,4.444972138889902,11.945488104288453,2.9386555678124466
209,Automatic,172,1.0215924710856854,3.5341067297145203,9.879700401788636,2.280055863724835
210,Automatic,173,1.0868312026405118,4.31869215947512,11.843361536663876,2.8853172905991316
211,Automatic,174,1.1058591571831804,6.822492785227358,22.5243435241842,5.899678777877768
212,Automatic,175,1.0754793733486199,4.88768191581829,15.190110701861839,3.7679360583518187
213,Automatic,176,1.0880369935907837,3.630535392954588,10.934011470825798,2.6636697059077665
214,Automatic,177,1.0782188268960273,3.8644626392471157,11.58676685919667,2.8167800460471835
215,Automatic,178,1.079730559566477,5.970574606665548,18.207410967955987,4.627173053526125
216,Automatic,179,1.020338951148299,9.383065934141456,25.71471268253297,6.298594632536895
217,Automatic,180,1.0432193922210893,4.168346002092345,12.678140320969831,3.0212485456921816
218,Automatic,1,1.200943521635014,9.669693272729614,34.620813513924006,9.991172277275616
219,Automatic,2,1.1876591300634596,4.5854172925694145,15.601889846194023,4.279051245851728
220,Automatic,3,1.1310203332368394,7.375025968240213,23.576919409922986,6.322751932559112
221,Automatic,4,1.3307682101615046,10.46248803775106,38.911882340406855,12.35182825284703
222,Automatic,5,1.3536001939768412,9.248716811534573,36.922262330424324,11.866198801762339
223,Automatic,6,1.0778622655713113,18.082551462532024,54.6577355201402,14.454526459456774
224,Automatic,7,1.210604222320429,7.8144969901734225,24.955686645005297,7.146651679477626
225,Automatic,8,1.055436218680908,4.356856738525694,13.324424459951342,3.4775276078493853
226,Automatic,9,1.1243334323220147,5.537947860862562,17.696407744470278,4.614325203080925
227,Automatic,10,1.2336353464231633,7.199096307173735,25.84007647506538,7.53595401158185
228,Automatic,11,1.1545569102096738,8.209741951319657,24.86850125019784,6.920743168104584
229,Automatic,12,1.1919871378926081,5.815264232648633,18.304934828408463,5.133825991860564
230,Automatic,13,1.1729042644055858,7.943251482454972,26.270355547750736,7.3604080211594365
231,Automatic,14,1.1015850219956513,6.53142041697517,19.19790402691931,5.111444328881092
232,Automatic,1,1.3226703602469083,7.077951871031941,26.424455363318014,8.32298403916989
233,Automatic,2,1.3306178472669519,11.204605534088445,28.818919311323143,9.032863916446905
234,Automatic,3,1.3427375912676007,7.512596126846656,27.91600965593549,8.766006590877996
235,Automatic,4,1.3494355410974144,7.058331647309661,27.47117522274118,8.7730482747842
236,Automatic,5,1.3311495434647878,8.100899887562893,28.453460814050697,9.089139065616482
237,Automatic,6,1.3261265542543035,6.423099971717127,21.675197044548796,6.898086717318673
238,Automatic,7,1.1525253261423536,7.146470846525048,20.87945836079149,5.71931496722437
