,Representation,label,Width,Length,SurfaceArea,Volume
676,Skeleton,1,0.8419312369113231,2.573368536553887,6.435048542045607,1.206040486995635
677,Skeleton,1,0.8858080857031355,3.4183548633690832,8.424448581335689,1.689848861594658
678,Skeleton,1,0.870508935913585,3.630649992566095,8.61632592489153,1.7500347088910446
679,Skeleton,1,0.6755718547567903,2.1384424960718222,3.5613731120589964,0.5301082386737052
680,Skeleton,1,0.8568402683764799,4.293353843244386,10.442260313922477,2.0898138546809317
681,Skeleton,1,0.8717767665558531,3.4305642281806383,8.835924030517686,1.7973981648771178
682,Skeleton,1,0.8997543602887782,3.705453072132955,9.696801917196975,1.992445448869136
683,Skeleton,1,0.8825907438463859,3.3884378164640365,8.371387277017284,1.6768169457913635
684,Skeleton,1,0.8043452138764651,4.685386903068797,9.285876477099466,1.7716189751083706
685,Skeleton,1,0.8772579743367666,3.730894945599073,9.581861509344105,1.9325105056990526
686,Skeleton,1,0.8596432270013089,3.3193623103159937,8.378181260325954,1.6439517818076497
687,Skeleton,1,0.943450815991389,3.075166959591571,7.860590096301804,1.6383661150483095
688,Skeleton,1,0.8841720039823036,4.7127470324300225,10.737880386779905,2.20296624416315
689,Skeleton,1,0.8787123287769103,3.7184166549184345,9.94540729698614,2.0292132018662326
690,Skeleton,1,0.7317699617454178,2.19457144406102,4.20257523474062,0.6904171622190167
691,Skeleton,1,0.8885544521112944,3.167711007944642,7.357944184817503,1.4665754870751928
692,Skeleton,1,0.8859920585086108,3.893956279188062,9.652760792121903,1.966080866371306
693,Skeleton,1,0.9668144352330557,2.8708870132080935,8.698930761853612,1.871779645449246
694,Skeleton,1,0.8437734814293665,3.108103290680638,7.929280463029551,1.5204319111340245
695,Skeleton,1,0.9799158646141074,3.126921857377652,9.536059719111078,2.099467905944307
696,Skeleton,1,0.9017648549726677,3.4696145422145204,9.347278404921735,1.9174454592652765
697,Skeleton,1,0.8444723668966677,3.915181792202237,8.910871604523747,1.7402001633699078
698,Skeleton,1,0.8442889195590161,4.194839861349972,10.040202771331789,1.9737370097946954
699,Skeleton,1,0.9649075247853648,3.854694249445031,10.861947085928929,2.420911557683336
700,Skeleton,1,0.9131852213274217,3.9355994460864823,10.76041339648029,2.2739443709692906
701,Skeleton,1,0.7089151460935037,3.474197860862562,6.4901802142651315,1.090730185886847
702,Skeleton,1,0.8435989657071027,2.5438785223096607,5.485038295557964,1.014903282765445
703,Skeleton,1,0.8784525522063824,3.4026715350931545,7.655410333341649,1.5127978005051588
704,Skeleton,1,0.8682116905670378,2.5168440488416888,5.451999296484321,1.0195136661170856
705,Skeleton,1,0.9014989608705521,4.284309942781509,9.996361673359683,2.082586637641728
706,Skeleton,1,0.8268072815339662,3.3014042728476594,7.326591447543866,1.3926642558881173
707,Skeleton,1,0.8785567234048536,3.0750604260262158,7.242883334346145,1.4301863146914513
708,Skeleton,1,0.8699192001614868,2.5030940928975594,6.516434893004938,1.253783296565098
709,Skeleton,1,0.8817072878121169,4.05348329359179,9.23201570730634,1.8649223334153093
710,Skeleton,1,0.9304543528422039,4.018066432895145,10.15962022710036,2.161419945869207
711,Skeleton,1,0.889687642346453,2.963006507457233,6.516038185537175,1.277669690549883
712,Skeleton,1,0.6488577114863643,3.4309881166018017,6.462281459542239,0.9845182450476361
713,Skeleton,1,0.8752734109885324,3.5725849137213244,8.724957112116787,1.7432481925241388
714,Skeleton,1,1.0359202199214055,3.159496404747206,9.671050148965833,2.232497729648985
715,Skeleton,1,0.905799058595564,4.012479824075699,9.378699368368768,1.9364330966235639
716,Skeleton,1,0.8878617440572433,4.082095305066096,10.342425362431122,2.119978477835927
717,Skeleton,1,0.88091531078869,2.342113325283495,6.095637352672811,1.1712090311496477
718,Skeleton,1,0.8895247994183201,4.750578625805209,11.101913326136867,2.3016650886097714
719,Skeleton,1,0.8518039855692412,2.5727609890728997,6.499407204069472,1.226710181888795
720,Skeleton,1,0.9278138144062995,3.387738281227624,8.586607142400632,1.7973625345761817
721,Skeleton,1,0.8747473915106234,8.31406999937692,10.763577060370618,2.2012536235401234
722,Skeleton,1,0.8258747608530042,4.652887814459908,11.006291128324321,2.1419390245667698
723,Skeleton,1,0.6602539230709835,3.6989712807402144,6.288605926590572,0.9707863822881645
724,Skeleton,1,0.8300811131523002,5.816540856312524,14.473696352289107,2.9230033442286203
725,Skeleton,1,0.9405141865934531,7.4408309726932576,12.937102085788231,2.8364429646699185
