,Metric,Chain,Slope,Intercept,Sigma
193,Width,0,0.9900526753472625,-0.030743359335940825,0.020399225540663733
194,Width,0,0.9868873502225064,-0.028929453372327676,0.02056832463172073
195,Width,0,0.9874768030060809,-0.029857309736731123,0.020627254827609503
196,Width,0,0.9861189900273094,-0.027887048708885986,0.02015847471424356
197,Width,0,0.9962796658850877,-0.03648023186501651,0.019972809797000526
198,Width,0,0.9962987045403531,-0.03678919347381063,0.019722153864415816
199,Width,0,0.997514018956984,-0.037343757206327696,0.019719768698870325
200,Width,0,1.000952993579162,-0.040456079162644557,0.020396592151613088
201,Width,0,0.9917149206012246,-0.03371741393671671,0.020274149145123117
202,Width,0,0.991401698545981,-0.032083887076462765,0.020431689221591703
203,Width,0,0.9896717820591207,-0.031164378177339865,0.020079583019701464
204,Width,0,0.9897966019459455,-0.03175464995906667,0.01986453782234496
205,Width,0,0.9833541274758781,-0.02649482491021572,0.019050978065322684
206,Width,0,0.9813341399579787,-0.023452152503409717,0.019373027061765226
207,Width,0,0.985945107230366,-0.028732892869407493,0.019657338130440273
208,Width,0,0.984366172792882,-0.02574231265285324,0.021036604536526966
209,Width,0,0.9876502184853111,-0.028252623550732315,0.02024039784611903
210,Width,0,0.9809950163409547,-0.02315076978998295,0.02051728120251103
211,Width,0,0.9822401977991072,-0.026065810211699954,0.019547795981729735
212,Width,0,0.9971925958802854,-0.0375123876673721,0.020421377827820178
213,Width,0,1.0008226489786318,-0.04042506810488666,0.02043585506387472
214,Width,0,1.0039606868906383,-0.04298503509622374,0.02038253920314336
215,Width,0,0.9968209252765641,-0.03672666563541958,0.01975909265486855
216,Width,0,0.9930919997686555,-0.03446777408946913,0.020444389573872047
217,Width,0,0.9879592567737375,-0.029881037747275196,0.020703546988415915
218,Width,0,0.9863537871715321,-0.028154154258278913,0.020136260062852344
219,Width,0,0.9901178817700013,-0.03128044032579327,0.020251790220330242
220,Width,0,0.9891367481780413,-0.031222333717132664,0.02050754192317453
221,Width,0,0.9898626618136739,-0.030801589303594848,0.02035536840514428
222,Width,0,0.9901392535450837,-0.03056454889938907,0.02038499154604441
223,Width,0,0.9916834936855222,-0.03364142484888752,0.02110483892731216
224,Width,0,0.9945611088346205,-0.035370696547238616,0.020521607146004074
225,Width,0,0.9881579711769906,-0.030156272843565247,0.020717399054959323
226,Width,0,0.9897836169236124,-0.030670338860491343,0.020463965358172864
227,Width,0,0.9925487813314707,-0.03446894218309094,0.02001172138477005
228,Width,0,0.9915584375661588,-0.0329314741501255,0.01947409696032509
229,Width,0,0.9968718628938961,-0.03655761626388929,0.021162656246658376
230,Width,0,0.9865575074571762,-0.028706402668321647,0.019902891663693734
231,Width,0,0.9868553872516926,-0.028527066844827927,0.019786485810976088
232,Width,0,0.9842769720365929,-0.027037433696755788,0.019653353537950603
233,Width,0,0.9899368216369961,-0.030972821502177835,0.020174759807929883
234,Width,0,0.9946221677090996,-0.03552687441795927,0.01961689003870748
235,Width,0,0.9843369692553926,-0.02703399758577183,0.01969938778252108
236,Width,0,0.9837788705252862,-0.0260132867339629,0.020038663085224687
237,Width,0,0.99293627895422,-0.0336726888330053,0.02085876454955256
238,Width,0,0.9987561832673145,-0.03922007208999164,0.020896240768290848
239,Width,0,0.9985465991701903,-0.03986764960657081,0.020892553005614198
240,Width,0,0.9966720695444304,-0.03793839397524684,0.020938391867056164
241,Width,0,0.9968361289275524,-0.03776569503387478,0.020820839245211286
242,Width,0,0.9966798101099386,-0.03745237500671859,0.02058356551044882
243,Width,0,0.9939325623648997,-0.03385354417560793,0.02026364445637653
244,Width,0,0.9893523791111627,-0.031703847083090306,0.01948384817344011
245,Width,0,0.9886005825184266,-0.02930999890720762,0.020060126395840847
246,Width,0,0.9897180244247709,-0.03133243054603971,0.0201763225665122
247,Width,0,0.9907659824630982,-0.03029595720340115,0.020176618862435287
248,Width,0,0.9899640202193428,-0.03195987165225214,0.0202656118818803
249,Width,0,0.9909320814960231,-0.03213339543684557,0.02024703106311365
250,Width,0,0.9914038587061006,-0.03220324358842864,0.020332415686958004
251,Width,0,0.9908793580100853,-0.03249816916295699,0.02023808203564684
252,Width,0,0.9900515965812791,-0.0316911507155557,0.020229406017213614
253,Width,0,0.9900515965812791,-0.0316911507155557,0.020229406017213614
254,Width,0,0.9899344927434995,-0.031634714686700996,0.02031675664460868
255,Width,0,0.990084879071123,-0.031216793274923736,0.02030447390503879
256,Width,0,0.9878950162799186,-0.02901246412972657,0.019799743070156764
257,Width,0,0.9935435709832127,-0.034566550880750516,0.020316787245452186
258,Width,0,0.9869810430255209,-0.029592850253866012,0.019604207953100868
259,Width,0,0.9890101573571745,-0.03126084242486049,0.020696235085130965
260,Width,0,0.9923371661423257,-0.03258773249813615,0.020224663338428026
261,Width,0,0.9909061215450413,-0.03241666922416961,0.020311414611447347
262,Width,0,0.995579935592153,-0.03591000639141475,0.02080726113851973
263,Width,0,0.9993076277762468,-0.03915112938315371,0.02030926821547901
264,Width,0,1.0008713536307774,-0.04020282070443215,0.02017357641999474
265,Width,0,0.9929468238533583,-0.03411237906591925,0.02021354628177137
266,Width,0,0.9920745889469685,-0.0334346021241206,0.020809520217585763
267,Width,0,0.9823614652865116,-0.025009130212199287,0.020878935349384776
268,Width,0,0.9852411413362901,-0.028197797710877694,0.021620901937773
269,Width,0,0.9840416209089141,-0.02671040559720607,0.020046311680561785
270,Width,0,0.984861599223744,-0.027268009556268992,0.02009202151370166
271,Width,0,0.9847914717335122,-0.027303686833818928,0.020079740050489132
272,Width,0,0.9869112480922804,-0.029945709148680225,0.02007876370985924
273,Width,0,1.003340918153121,-0.041968389705478774,0.01949311174801351
274,Width,0,1.004486226103383,-0.04296738726664779,0.01945486961159169
275,Width,0,0.9944579973575973,-0.03468028497972826,0.02134032739950542
276,Width,0,0.9946511998542052,-0.034413393156366025,0.020962448568662678
277,Width,0,0.9936946787705518,-0.034814099623848196,0.020436044801199617
278,Width,0,0.9964580958254217,-0.036194737166767944,0.01996225529126229
279,Width,0,1.0015623491515462,-0.04031305462402177,0.02032746414667737
280,Width,0,0.9991080646202875,-0.038353642338386694,0.020854184164734828
281,Width,0,0.9948577907544103,-0.03547727133100574,0.020318290841803855
282,Width,0,0.9891824567766427,-0.030691175114286557,0.020390581942477143
283,Width,0,0.9941089927907254,-0.034652250097844096,0.020185652753714138
284,Width,0,0.9882143102608115,-0.029579757642424858,0.020453614655941792
285,Width,0,0.9826015001472961,-0.025653149981595545,0.020244943254676257
286,Width,0,0.9876856505079025,-0.029581893567646646,0.02059717198561326
287,Width,0,0.9945081325718244,-0.03512143440005817,0.020371080215837643
288,Width,0,0.9951979584477051,-0.03575828792146668,0.020431911406068246
289,Width,0,0.9990878042367697,-0.0383804931140433,0.01997302420264013
290,Width,0,0.996359962720308,-0.03717276955350585,0.019574715504707983
291,Width,0,0.9931262689449138,-0.03421971419052697,0.0209579771456979
292,Width,0,0.9933345452291296,-0.033395951686770606,0.020856079416163378
293,Width,0,0.9906031941267001,-0.03373071012424591,0.01982341377824369
294,Width,0,0.9867363586933237,-0.02772678638547672,0.020918935672827346
295,Width,0,0.9896026263098587,-0.03028766239181801,0.020352253685190582
296,Width,0,0.9893900171566847,-0.031433962089079594,0.02042319133313685
297,Width,0,0.999499559211814,-0.038890071496587665,0.019978619058423956
298,Width,0,1.0020820748167787,-0.04186966070072031,0.02130481428053707
299,Width,0,0.9911728326021392,-0.03275743142094965,0.0200118733560128
300,Width,0,0.9977787212527914,-0.038108346403244724,0.020387308668134856
301,Width,0,0.9980389598817779,-0.03864515685220931,0.020440926119239363
302,Width,0,0.9773199648801816,-0.020959054957002,0.019998801517755724
303,Width,0,0.9775727468349517,-0.020997518217220828,0.019503614215968655
304,Width,0,0.977361767580776,-0.02146417828700742,0.019522331602806114
305,Width,0,0.9946172539695676,-0.03536127317659087,0.02048863048616124
306,Width,0,0.990656875704315,-0.03171111444759117,0.01979703360804229
307,Width,0,1.001901713155407,-0.04129306603841463,0.020114648107880443
308,Width,0,0.9888562681856171,-0.030170944716123787,0.020998640092647493
309,Width,0,0.9943639498895005,-0.03366211590658073,0.02077207248105621
310,Width,0,0.9899828340731083,-0.03171429867243962,0.0199804665761903
311,Width,0,0.9943265930372857,-0.03530135541305741,0.01996372421339497
312,Width,0,0.9871555842837078,-0.029997236404339593,0.020647331716912114
313,Width,0,0.9873134748670014,-0.029505280913447226,0.02095470228260335
314,Width,0,0.9865629877156539,-0.028231882588726658,0.021074626025021907
315,Width,0,0.9842483270492254,-0.025597856951247607,0.02022346976791245
316,Width,0,0.9840129671346037,-0.026308135002969277,0.020214589636730777
317,Width,0,0.9930758794453988,-0.03307459427802119,0.02014642495159613
318,Width,0,0.9879945393290986,-0.029293664104684123,0.01988955238238907
319,Width,0,0.9899079724991132,-0.031066369334025647,0.020782415505687924
320,Width,0,0.9959757858174546,-0.03654580736686122,0.020172677334673615
321,Width,0,0.9960012856917442,-0.0365542146127453,0.019945169873644003
322,Width,0,0.9973085528797417,-0.03780002639974078,0.02006912313949651
323,Width,0,0.9920490272095734,-0.03433339461864097,0.019704378929078923
324,Width,0,0.9890994577852832,-0.031346514572144095,0.020893830042751207
325,Width,0,0.993497058700754,-0.03466364815420205,0.019982363755974526
326,Width,0,0.9871409860786441,-0.027954283595912524,0.020757255090711007
327,Width,0,0.9835642510128904,-0.02676422865185833,0.019968540084752788
328,Width,0,0.9880541268092401,-0.029516179651526774,0.019282613213933462
329,Width,0,0.9880836920090628,-0.02971558516190223,0.02121160690857252
330,Width,0,0.9841252803350671,-0.026451602724097346,0.020421629538767166
331,Width,0,0.9894492243663661,-0.030408973563550934,0.020167317819550033
332,Width,0,0.9919920721125424,-0.03414650947005693,0.020959291725122713
333,Width,0,0.9935499231822836,-0.0342230889794311,0.021181174371692597
334,Width,0,0.9919053400188053,-0.03274620793559179,0.020506424715453737
335,Width,0,0.9855209489661076,-0.027387207885724088,0.020275347226259587
336,Width,0,0.9911824112347478,-0.031705418690943454,0.020439489878000427
337,Width,0,0.9922679706130545,-0.03334157490347018,0.020151895660462223
338,Width,0,0.9914951766241503,-0.034200776409721266,0.020200797196848065
339,Width,0,0.9862352522049486,-0.028514185061790556,0.020723232936882982
340,Width,0,0.9960794849314688,-0.03656796732301351,0.01982303762488265
341,Width,0,0.9958659357482521,-0.037057615746983845,0.02039855138580673
342,Width,0,0.9889535405712532,-0.030242595766874703,0.020433574344705975
343,Width,0,0.9920597512692905,-0.03363214348916494,0.019772154456651068
344,Width,0,0.9918830080526349,-0.03412873696722881,0.019764851568277578
345,Width,0,0.9947802678925314,-0.0353082117601223,0.021258618286173654
346,Width,0,0.9957915749833194,-0.03613552917905744,0.020267050728963964
347,Width,0,1.0002789177708165,-0.039628862771398786,0.020372585028369018
348,Width,0,0.9948487903985928,-0.03574427145455231,0.019941261105707434
349,Width,0,1.0017018287604516,-0.041363561861355425,0.020623206434876442
350,Width,0,1.001843309239354,-0.0402004720181351,0.020204196553662773
351,Width,0,0.9975883615957015,-0.03660252739853325,0.02118519306050834
352,Width,0,0.9964673528767098,-0.037540781414181615,0.021086351546767093
353,Width,0,0.9942730686453499,-0.03490288575127454,0.019209790312394476
354,Width,0,0.991011176923597,-0.03229096710216347,0.01895206920357423
355,Width,0,0.9983803380833876,-0.03900927294588881,0.02138971665092355
356,Width,0,0.9881570039830228,-0.030237273739151988,0.020215052598025023
357,Width,0,0.9947891390495279,-0.03664733521400715,0.020491169920348006
358,Width,0,0.9899535025744081,-0.030326308729903485,0.02002194456753751
359,Width,0,0.9899366621192884,-0.03029535889788515,0.02004929698781872
360,Width,0,0.9875670479760456,-0.02977703473646629,0.019898511212398065
361,Width,0,0.9881565018501339,-0.030877709295091798,0.020060354402251467
362,Width,0,0.9873799276031479,-0.028371404763502233,0.019826777716602306
363,Width,0,0.9911708687185414,-0.03280930102497641,0.01988565851797494
364,Width,0,0.9872441658006201,-0.030332398767757823,0.02048591051090598
365,Width,0,0.9892848423515492,-0.030331670597454126,0.02032894979934904
366,Width,0,0.9877744943824167,-0.03054986084861999,0.020394816433914678
367,Width,0,0.9887294689739735,-0.02962846102699996,0.02047613866415637
368,Width,0,0.9844523192024315,-0.02666839120523109,0.019598287678557265
369,Width,0,0.9776526792162489,-0.021401825703116384,0.020120280740116323
370,Width,0,0.989777307570661,-0.03135831105842978,0.02033968813218686
371,Width,0,0.9891467127743938,-0.030949965714266073,0.020361373856420985
372,Width,0,0.9890956211773997,-0.030834247507053693,0.02013418134484759
373,Width,0,0.9952439782072584,-0.034932351355235675,0.020459284246572427
374,Width,0,0.9944785591965022,-0.035868436276142356,0.020426630927506493
375,Width,0,0.9986934405043245,-0.037209144017046725,0.020351333303671313
376,Width,0,0.9983693460151064,-0.038512274718936146,0.020245005844888142
377,Width,0,0.9970152985380193,-0.037549391388797926,0.02013045958839039
378,Width,0,0.9906735506564452,-0.03152167663365671,0.019741212379643863
379,Width,0,0.9931141297070327,-0.033606751461578134,0.019899065910693944
380,Width,0,0.9931661628792163,-0.033429515849423615,0.019877654502718355
381,Width,0,0.9929141015478283,-0.03420354716745098,0.0203887120227864
382,Width,0,0.9892608053276212,-0.030839321196727994,0.020386711257732434
383,Width,0,0.9874645467259894,-0.029438538104529937,0.02045751950235374
384,Width,0,0.9890708589550459,-0.030445269832367974,0.020065483005262858
385,Width,0,0.989503438197888,-0.0300639288645986,0.019577313910852268
386,Width,0,0.9897693489671114,-0.03039156748784693,0.020669433290520612
387,Width,0,0.9989624121435898,-0.038721329861104985,0.02035281302494913
388,Width,0,0.9966957273668237,-0.03659446912506135,0.020543137743008442
389,Width,0,0.9907336990502965,-0.03181117494917183,0.01971640001410141
390,Width,0,0.9950186418320788,-0.0356263653325957,0.0200076857718454
391,Width,0,0.9869819162157684,-0.029290270439114478,0.019858876874417772
392,Width,0,0.9849961007016853,-0.026687248238696133,0.020151190610752497
393,Width,0,0.982146620745007,-0.025852273259403848,0.020390277423422715
394,Width,0,0.9936885955852567,-0.03425466401338908,0.019544420385381397
395,Width,0,0.9936537069963781,-0.034590177670062686,0.01962592461538731
396,Width,0,0.9945445854468081,-0.03446712699624065,0.019692839579136735
397,Width,0,0.9878252440176515,-0.029626417096994866,0.01980625439804367
398,Width,0,0.9860512001762451,-0.028351039114595064,0.019326476035330612
