,Day,Strain,Stage,Length_mu,Length_sigma,Width_mu,Width_sigma,SurfaceArea_mu,SurfaceArea_sigma,Volume_mu,Volume_sigma
5034,Day1,QMB1551,Stationary,2.1486999191331377,0.01887871654873911,1.349124000395121,0.0036564151782771336,8.199866791208395,0.010717762624533748,2.1224978479842704,0.004094273682020973
5035,Day1,QMB1551,Stationary,2.6710925261011877,0.013624220290464176,1.3890372142646032,0.003743117306795877,10.44479799029994,0.016950270720828713,2.9435592988246535,0.006941578187571657
5036,Day1,QMB1551,Stationary,2.5925855980675125,0.014593688509768134,1.176896983112194,0.002599601389385875,8.006264066053541,0.0113378275252291,2.00721815511828,0.0035194985152554445
5037,Day1,QMB1551,Stationary,2.1497666980486767,0.019086849876069942,1.38595385605554,0.0033372783632186474,8.371788478320857,0.011636087186582648,2.236742314318856,0.004899337944566399
5038,Day1,QMB1551,Stationary,2.468198520941729,0.016342240231972848,1.201087031949507,0.0025320025152059597,7.831249988880179,0.010483980807399188,2.0603240362953765,0.003768393981423685
5039,Day1,QMB1551,Stationary,2.1932164000899217,0.017276747722114367,1.1562409814497447,0.002254719146618379,7.1874655200848085,0.009398813874960457,1.9358862301753426,0.003319119666249366
5040,Day1,QMB1551,Stationary,1.6678404777593427,0.023243588642842667,1.1603711752938262,0.0023691682420124574,5.998377885024819,0.009011474630062818,1.382592017035976,0.002324803132717207
5041,Day1,QMB1551,Stationary,3.56517353070213,0.014998594602918984,1.2706587213295255,0.003065892729946968,12.731745972933057,0.02352278484158905,3.531767029403832,0.008992108408287647
5042,Day1,QMB1551,Stationary,1.6905018165846615,0.024353447059807493,1.260090638296501,0.0030132906760977933,6.255135248115156,0.00910658173432848,1.4736394269627338,0.002718560292370886
5043,Day1,QMB1551,Stationary,3.5794053394978946,0.014445245765166514,1.312819893837726,0.003245497437141554,9.417156850178628,0.013989823883398823,2.535451063606702,0.005369143378379178
5044,Day1,QMB1551,Stationary,3.563907873608512,0.014557052664625439,1.2790892740334026,0.0031232823953572923,13.185019361095625,0.024032676882240676,3.7278254536089537,0.008845365816052778
5045,Day1,QMB1551,Stationary,2.597530229626239,0.014799329232437443,1.3645776216985372,0.0034348925513411634,9.636128186517558,0.014459977317653713,2.6229659817556836,0.005462332772583391
5046,Day1,QMB1551,Stationary,2.5239361613179554,0.014464710560121526,1.221796873091902,0.002769100853522203,7.678610098935006,0.009569214140095806,2.041808943458133,0.0038766179049374715
5047,Day1,QMB1551,Stationary,3.14687355387351,0.013710147670861149,1.2625074056873278,0.003046555508657005,10.203771497294266,0.014893464644885354,2.815864233736549,0.005877220192873007
5048,Day1,QMB1551,Stationary,3.026416606988226,0.013321224694897016,1.1821471457439547,0.0027385818139936203,9.707305932261265,0.014425300059216658,2.6837972907261096,0.005907543466903051
5049,Day1,QMB1551,Stationary,2.972527742108788,0.012692027914892805,1.3112806824972472,0.0034242902927687203,10.019372171624608,0.013285731654721973,2.8749116091937768,0.006254730160693376
5050,Day1,QMB1551,Stationary,3.2897988647147867,0.014289403037599034,1.348133041168459,0.003431876062570128,12.069010481960841,0.020369044464484107,3.429547056319387,0.00868482395137222
5051,Day1,QMB1551,Stationary,2.6673203336023317,0.013681026263838826,1.2357224150985784,0.0027893952646546798,9.127898118995338,0.013224561238293698,2.3842604012031248,0.005009766976309543
5052,Day1,QMB1551,Stationary,2.313526350326237,0.016549125316064638,1.1575024630832143,0.0024587997307369265,8.375542283141513,0.010636327724578823,2.2128466959128015,0.004000181866195227
